"price","trim","isOneOwner","mileage","year","color","fuel","soundSystem","wheelType","displacement"
7.85,"430","No",90.06,2001,"Silver","Gasoline","Premium","Alloy",4.3
9.995,"430","No",136,2005,"Other","Gasoline","Premium","unsp",4.3
14.99,"430","No",93.397,2006,"Silver","Gasoline","Bose","unsp",4.3
6.99,"430","No",96.38,2002,"Silver","Gasoline","unsp","Alloy",4.3
5.995,"430","No",117.911,2000,"Black","Gasoline","unsp","unsp",4.3
17.995,"430","No",88.423,2005,"Silver","Gasoline","unsp","Alloy",4.3
7.994,"430","No",62.465,2001,"Silver","Gasoline","Premium","unsp",4.3
8.7,"430","No",107.247,2002,"Other","Gasoline","unsp","Alloy",4.3
9.5,"430","No",104.239,2003,"Black","Gasoline","Premium","unsp",4.3
13.777,"430","No",88.064,2006,"Black","Gasoline","unsp","Alloy",4.3
3.49,"430","No",155.437,2000,"Black","Gasoline","unsp","Alloy",4.3
10.9,"430","No",99.558,2001,"Silver","Gasoline","Premium","Alloy",4.3
5.999,"430","No",158.264,2002,"Black","Gasoline","unsp","unsp",4.3
9.999,"430","No",44.566,2003,"Silver","Gasoline","unsp","Alloy",4.3
7.995,"430","No",123.939,2000,"Other","Gasoline","unsp","Alloy",4.3
11.9,"430","No",80.016,2003,"Other","Gasoline","Premium","Alloy",4.3
12.995,"430","No",82.402,2004,"White","Gasoline","unsp","unsp",4.3
19.987,"430","No",51.347,2006,"Silver","Gasoline","Bose","Alloy",4.3
7.995,"430","No",110.481,2000,"Black","Gasoline","unsp","unsp",4.3
8.999,"Other","No",180.601,2002,"Black","Gasoline","unsp","Alloy",5.4
7.99,"500","No",88.645,2000,"White","Gasoline","unsp","Alloy",5
8.1,"500","No",147.11,2000,"Silver","Gasoline","unsp","unsp",5
11.9,"500","No",96.561,2003,"Other","Gasoline","unsp","Alloy",5
9.991,"500","No",81.704,2000,"Other","Gasoline","unsp","Alloy",5
5.977,"500","No",156.235,2001,"Silver","Gasoline","Premium","Alloy",5
6.999,"500","No",102.519,2000,"Other","Gasoline","Premium","Alloy",5
4.995,"500","No",181.496,2002,"Silver","Gasoline","unsp","Alloy",5
12.99,"500","Yes",96.388,2003,"Other","Gasoline","unsp","Alloy",5
8.999,"500","No",129.692,2002,"White","Gasoline","Bose","Premium",5
20.995,"500","Yes",73.607,2006,"Other","Gasoline","Bose","Alloy",5
7.027,"500","No",90.981,2001,"Other","Gasoline","Bose","Alloy",5
13.999,"500","No",45.221,2002,"Silver","Gasoline","unsp","Alloy",5
11.9,"500","No",92.879,2003,"Silver","Gasoline","Premium","unsp",5
22.999,"500","No",56.668,2006,"Silver","Gasoline","Premium","Alloy",5
4.55,"500","No",159.38,2000,"Black","Gasoline","Premium","unsp",5
11.999,"500","No",147,2001,"Silver","Gasoline","unsp","Alloy",5
13.995,"500","No",67.348,2003,"Other","Gasoline","unsp","unsp",5
15.985,"500","Yes",58.833,2005,"White","Gasoline","Bose","Alloy",5
13.491,"500","No",127.743,2006,"Black","Gasoline","Bose","Alloy",5
10.995,"Other","No",52.78,2003,"Other","Gasoline","Premium","unsp",5.5
15.951,"Other","No",56.706,2001,"Silver","Gasoline","unsp","unsp",5.8
24,"Other","No",82.636,2006,"Black","Gasoline","unsp","Alloy",6
4.9,"430","No",169.134,2003,"Silver","Gasoline","unsp","Alloy",4.3
12.45,"430","No",86.023,2004,"Black","Gasoline","Premium","unsp",4.3
13.961,"430","No",96.962,2006,"Silver","Gasoline","unsp","unsp",4.3
14.675,"430","No",106,2006,"Silver","Gasoline","unsp","unsp",4.3
13.9,"430","No",111,2006,"Other","Gasoline","Bose","unsp",4.3
14.99,"500","No",102.283,2005,"Black","Gasoline","Premium","unsp",5
17.975,"500","Yes",43.951,2006,"Black","Gasoline","Premium","unsp",5
13.988,"500","No",118.771,2005,"Black","Gasoline","Premium","Alloy",5
24.995,"550","No",96.123,2007,"Black","Gasoline","unsp","Alloy",5.5
28.95,"550","No",54.002,2007,"Silver","Gasoline","Premium","unsp",5.5
26.9,"550","No",115.6,2007,"Other","Gasoline","unsp","Alloy",5.5
22.999,"550","Yes",64.19,2007,"Other","Gasoline","unsp","unsp",5.5
17.999,"550","No",114.94,2007,"Black","Gasoline","unsp","Alloy",5.5
33.991,"550","No",87.802,2009,"Other","Gasoline","Harman Kardon","Alloy",5.5
24.599,"550","No",106.435,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
27.995,"550","No",60.05,2007,"Other","Gasoline","Premium","Alloy",5.5
33.9,"550","No",77.556,2009,"Black","Gasoline","Harman Kardon","Alloy",5.5
23.977,"550","No",125.082,2007,"Black","Gasoline","unsp","Alloy",5.5
29.999,"550","No",99.894,2007,"Other","Gasoline","Harman Kardon","Premium",5.5
25.471,"550","No",89.752,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
26.995,"550","No",40.919,2007,"White","Gasoline","unsp","Alloy",5.5
32.999,"550","No",75.4,2008,"White","Gasoline","unsp","unsp",5.5
23.995,"550","No",93.538,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
39.6,"550","No",25.977,2009,"Black","Gasoline","Harman Kardon","unsp",5.5
19.99,"550","No",89.7,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
25.95,"550","No",57.654,2007,"Other","Gasoline","Harman Kardon","Premium",5.5
27.966,"550","No",50.212,2007,"Other","Gasoline","unsp","unsp",5.5
25.99,"550","No",60.883,2007,"Black","Gasoline","Premium","unsp",5.5
49.45,"550","Yes",62.496,2008,"Black","Gasoline","Harman Kardon","Alloy",5.5
36.977,"550","No",75.541,2009,"White","Gasoline","Premium","unsp",5.5
19.9,"550","No",149.532,2007,"Silver","Gasoline","unsp","unsp",5.5
20.995,"550","Yes",115.123,2007,"Other","Gasoline","Premium","Alloy",5.5
23.995,"550","No",97.388,2007,"Other","Gasoline","Premium","unsp",5.5
22.995,"550","No",81.564,2007,"Other","Gasoline","unsp","unsp",5.5
24.788,"550","Yes",79.538,2007,"Other","Gasoline","Premium","other",5.5
29.995,"550","No",60.721,2007,"Silver","Gasoline","unsp","unsp",5.5
32.995,"550","No",49.577,2008,"Other","Gasoline","unsp","unsp",5.5
40.994,"550","No",31.344,2009,"Black","Gasoline","unsp","unsp",5.5
26.89,"550","No",64.789,2007,"Black","Gasoline","Premium","unsp",5.5
27.99,"550","No",83.4,2007,"White","Gasoline","Harman Kardon","Alloy",5.5
31.495,"550","No",91.553,2007,"Black","Gasoline","unsp","Alloy",5.5
34.995,"550","No",51.319,2008,"White","Gasoline","unsp","Alloy",5.5
21.975,"550","No",90.956,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
25,"550","Yes",61.299,2007,"Black","Gasoline","unsp","unsp",5.5
23.993,"550","No",99.932,2007,"Silver","Gasoline","Premium","unsp",5.5
24.973,"550","No",72.154,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
26.991,"550","No",101.48,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
29.995,"550","Yes",69.087,2007,"White","Gasoline","Premium","unsp",5.5
26.993,"550","No",68.701,2007,"Other","Gasoline","unsp","unsp",5.5
26.495,"550","Yes",61.444,2007,"Silver","Gasoline","unsp","unsp",5.5
31.917,"550","No",64.384,2009,"Black","Gasoline","Harman Kardon","unsp",5.5
26.5,"550","No",60.756,2007,"Black","Gasoline","unsp","Alloy",5.5
26.5,"550","No",66.539,2007,"Other","Gasoline","Premium","unsp",5.5
26.988,"550","Yes",112.238,2007,"Silver","Gasoline","unsp","unsp",5.5
29.992,"550","Yes",68.306,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
39.991,"550","No",16.571,2008,"Black","Gasoline","unsp","unsp",5.5
26.491,"550","No",81.637,2008,"Other","Gasoline","unsp","unsp",5.5
34.9,"550","No",57.599,2008,"Black","Gasoline","unsp","unsp",5.5
28.995,"550","No",64.866,2008,"Silver","Gasoline","Premium","Alloy",5.5
27.9,"550","No",48.239,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
39.995,"550","Yes",67.105,2009,"Silver","Gasoline","Harman Kardon","unsp",5.5
17.499,"550","No",90.713,2007,"Black","Gasoline","unsp","Alloy",5.5
27.98,"550","No",78.002,2007,"Other","Gasoline","Premium","Alloy",5.5
25.999,"550","No",91.098,2007,"Silver","Gasoline","Premium","Alloy",5.5
32.895,"550","No",72.707,2007,"Other","Gasoline","Harman Kardon","Premium",5.5
35.991,"550","No",38.813,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
21.995,"550","No",107.55,2007,"Silver","Gasoline","Premium","unsp",5.5
34.99,"550","No",40.507,2008,"Black","Gasoline","unsp","Alloy",5.5
35,"Other","Yes",84.421,2009,"Black","Gasoline","Premium","unsp",5.5
33.98,"Other","No",69.568,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
54.861,"Other","Yes",23.349,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
54.9,"Other","No",37.5,2008,"Black","Gasoline","Premium","Alloy",6.3
59.999,"Other","Yes",15.499,2009,"Black","Gasoline","Harman Kardon","Alloy",6.3
43.5,"Other","No",53.156,2008,"Black","Gasoline","Harman Kardon","unsp",6.3
42.982,"550","No",34.231,2010,"White","Gasoline","unsp","unsp",5.5
49.995,"550","No",40.117,2011,"White","Gasoline","Harman Kardon","Alloy",5.5
43.887,"550","No",57.256,2011,"Black","Gasoline","unsp","unsp",5.5
40.999,"550","No",46.388,2010,"Silver","Gasoline","Premium","Premium",5.5
44.899,"550","Yes",39.688,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
42.995,"550","No",33.056,2011,"White","Gasoline","Premium","unsp",5.5
38.988,"550","No",61.102,2010,"Black","Gasoline","unsp","Alloy",5.5
40,"550","Yes",34.96,2010,"Other","Gasoline","Premium","Alloy",5.5
39.991,"550","No",55.821,2010,"Black","Gasoline","unsp","unsp",5.5
47.999,"550","Yes",29.253,2010,"White","Gasoline","Premium","unsp",5.5
44.995,"550","Yes",71.111,2011,"White","Gasoline","unsp","unsp",5.5
44.501,"550","No",52.53,2010,"Silver","Gasoline","Harman Kardon","Alloy",5.5
46.391,"550","No",45.769,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
58.89,"550","No",28.759,2013,"Black","Gasoline","Harman Kardon","unsp",4.6
59.995,"550","No",13.834,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
48.89,"550","No",51.901,2012,"Silver","Gasoline","unsp","unsp",4.6
51.399,"550","Yes",35.172,2013,"Silver","Gasoline","unsp","unsp",4.6
39.985,"550","No",50.79,2012,"Silver","Gasoline","unsp","Alloy",4.6
57.995,"550","No",19.679,2012,"Black","Gasoline","unsp","Alloy",4.6
56.991,"550","No",29.072,2012,"Other","Gasoline","unsp","unsp",4.6
51,"550","No",29.561,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
65.584,"550","No",6.106,2013,"Other","Gasoline","unsp","unsp",4.6
66.888,"550","Yes",9.528,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
61.949,"550","Yes",31.031,2013,"White","Gasoline","Harman Kardon","Alloy",4.6
48.89,"550","No",60.144,2012,"White","Gasoline","Premium","unsp",4.6
54.999,"550","No",15.789,2012,"Black","Gasoline","Premium","Alloy",4.6
63.668,"550","Yes",21.826,2012,"White","Gasoline","unsp","unsp",4.6
75.75,"Other","No",20.04,2011,"Black","Gasoline","Bang Olufsen","Alloy",5.5
58.8,"Other","Yes",68.994,2012,"White","Gasoline","Premium","Alloy",5.5
61.977,"Other","No",46.167,2011,"Other","Gasoline","unsp","unsp",5.5
27.297,"550","No",90.237,2007,"Other","Gasoline","unsp","Alloy",5.5
31.9,"550","No",72.616,2007,"Other","Gasoline","unsp","unsp",5.5
21.654,"550","No",130.167,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
23.975,"550","No",84.836,2008,"Black","Gasoline","Harman Kardon","Alloy",5.5
36.885,"550","Yes",65.554,2008,"Other","Gasoline","unsp","Alloy",5.5
18.995,"550","No",145.12,2008,"Black","Gasoline","unsp","Alloy",5.5
28.999,"550","No",70.765,2007,"Other","Gasoline","Premium","Alloy",5.5
23.995,"550","No",86.067,2007,"Silver","Gasoline","Harman Kardon","unsp",5.5
38.9,"550","Yes",62.781,2008,"Other","Gasoline","Premium","Alloy",5.5
26.995,"550","No",85.177,2008,"Other","Gasoline","unsp","unsp",5.5
31.995,"550","No",65.758,2008,"Other","Gasoline","Premium","unsp",5.5
42.955,"550","No",35.743,2009,"White","Gasoline","Harman Kardon","Alloy",5.5
31.995,"550","No",86.898,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
28.99,"550","No",61.648,2007,"White","Gasoline","unsp","Alloy",5.5
20.9,"550","No",104.263,2008,"Black","Gasoline","Premium","Alloy",5.5
21.996,"550","No",112.362,2008,"Silver","Gasoline","unsp","unsp",5.5
23.025,"550","No",68.148,2007,"Other","Gasoline","unsp","unsp",5.5
35.991,"550","Yes",41.841,2007,"Black","Gasoline","Premium","Alloy",5.5
25,"550","No",88.5,2007,"White","Gasoline","unsp","Alloy",5.5
30.777,"550","No",79.296,2008,"White","Gasoline","unsp","Alloy",5.5
23.995,"550","No",90,2007,"Other","Gasoline","unsp","Alloy",5.5
27.995,"550","No",88.7,2007,"White","Gasoline","Premium","Alloy",5.5
26.985,"550","No",126.987,2007,"Black","Gasoline","Premium","Alloy",5.5
21.494,"550","No",104.05,2007,"White","Gasoline","unsp","Alloy",5.5
27.999,"550","No",76.765,2007,"Silver","Gasoline","unsp","Alloy",5.5
29.5,"550","No",95.392,2008,"Silver","Gasoline","Premium","Alloy",5.5
27.882,"550","No",96.182,2008,"Black","Gasoline","unsp","unsp",5.5
36.991,"550","No",63.726,2009,"Black","Gasoline","Premium","Alloy",5.5
28.496,"550","No",60.194,2007,"Other","Gasoline","Harman Kardon","unsp",5.5
30.99,"550","No",64.269,2008,"Black","Gasoline","Premium","Alloy",5.5
21.499,"550","No",87.73,2008,"Other","Gasoline","unsp","Alloy",5.5
16.88,"550","No",150.845,2007,"Other","Gasoline","Premium","Alloy",5.5
38.5,"550","No",53.176,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
36.991,"550","No",60.116,2008,"Silver","Gasoline","Premium","Alloy",5.5
33.993,"550","No",44.871,2009,"Black","Gasoline","Harman Kardon","Alloy",5.5
28.998,"550","No",87.725,2008,"Other","Gasoline","Premium","unsp",5.5
33.95,"Other","No",88.541,2012,"Black","Diesel","Premium","Alloy",3
44.999,"550","No",40.454,2011,"Silver","Gasoline","unsp","Alloy",5.5
37.995,"550","No",59.142,2010,"Black","Gasoline","unsp","Alloy",5.5
52.998,"550","Yes",26.804,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
47.995,"550","No",24.266,2011,"Other","Gasoline","unsp","Alloy",5.5
36.995,"550","No",99.362,2011,"White","Gasoline","unsp","Alloy",5.5
37.999,"550","No",55.823,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
42.99,"550","Yes",27.959,2010,"Silver","Gasoline","Harman Kardon","unsp",5.5
42.995,"550","No",42,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
57.99,"550","No",33.572,2011,"Silver","Gasoline","unsp","Alloy",5.5
43.877,"550","No",35.604,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
45.992,"550","No",45.564,2011,"White","Gasoline","unsp","unsp",5.5
38.499,"550","No",38.581,2010,"Silver","Gasoline","Premium","unsp",5.5
55.9,"550","No",58.913,2011,"Silver","Gasoline","unsp","unsp",5.5
45.998,"550","Yes",43.22,2011,"Other","Gasoline","Harman Kardon","unsp",5.5
43.995,"550","No",29.41,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
45.5,"550","No",17.711,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
42.495,"550","No",66.627,2011,"Black","Gasoline","unsp","Alloy",5.5
59.995,"550","Yes",39.533,2011,"Other","Gasoline","unsp","Alloy",5.5
43.5,"550","No",30.379,2010,"Other","Gasoline","Premium","unsp",5.5
45.794,"550","No",36.45,2011,"Black","Gasoline","Premium","Alloy",5.5
42.999,"550","No",30.958,2011,"Black","Gasoline","Harman Kardon","Premium",5.5
49.991,"550","No",32.886,2011,"Black","Gasoline","Premium","Alloy",5.5
51.531,"550","Yes",37.519,2011,"Silver","Gasoline","unsp","unsp",5.5
41.9,"550","No",50.599,2010,"Black","Gasoline","Premium","Alloy",5.5
37.499,"550","No",43.406,2010,"Black","Gasoline","unsp","Alloy",5.5
45.95,"550","Yes",46.899,2010,"Black","Gasoline","Harman Kardon","unsp",5.5
42.495,"550","No",38.523,2010,"Other","Gasoline","Harman Kardon","Alloy",5.5
56.899,"550","No",24.976,2012,"Silver","Gasoline","Bang Olufsen","Alloy",4.6
48.991,"550","Yes",44.136,2013,"White","Gasoline","Premium","Alloy",4.6
55.992,"550","No",26.529,2012,"Black","Gasoline","Harman Kardon","unsp",4.6
49.995,"550","No",32.741,2013,"Other","Gasoline","Harman Kardon","Alloy",4.6
49.998,"550","Yes",44.059,2012,"Silver","Gasoline","Premium","Alloy",4.6
46.995,"550","No",37.154,2013,"Black","Gasoline","Premium","Alloy",4.6
76.991,"550","No",8.883,2013,"Other","Gasoline","unsp","unsp",4.6
42.498,"550","Yes",51.199,2012,"Other","Gasoline","Harman Kardon","Alloy",4.6
51.977,"550","Yes",26.291,2013,"Black","Gasoline","Harman Kardon","unsp",4.6
58.797,"550","No",24.946,2012,"Black","Gasoline","Premium","Alloy",4.6
61.998,"550","No",29.086,2013,"Black","Gasoline","unsp","unsp",4.6
55.993,"550","No",21.022,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
50.999,"550","Yes",33.72,2013,"Black","Gasoline","Premium","Alloy",4.6
71.436,"550","Yes",12.914,2013,"Black","Gasoline","unsp","unsp",4.6
44.999,"550","Yes",41.505,2012,"Black","Gasoline","unsp","Alloy",4.6
62.991,"550","No",26.48,2013,"Black","Gasoline","Premium","Alloy",4.6
54.995,"550","Yes",40.542,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
56.999,"550","No",36.75,2013,"Silver","Gasoline","Premium","Alloy",4.6
34.988,"Other","No",73.705,2010,"Black","Hybrid","unsp","Alloy",3.5
4.995,"Other","No",141.101,1994,"Other","Gasoline","unsp","Alloy",3.2
12.999,"Other","No",107.037,1999,"Other","Gasoline","unsp","Alloy",3.2
2.997,"Other","No",154.966,1997,"Black","Gasoline","unsp","unsp",3.2
9.995,"Other","No",83.42,1995,"Black","Gasoline","Premium","Alloy",3.2
3.456,"Other","No",193.502,1996,"White","Gasoline","unsp","unsp",4.2
1.999,"Other","No",147.021,1994,"Other","Gasoline","unsp","unsp",4.2
8.5,"Other","Yes",98.648,1999,"Black","Gasoline","unsp","unsp",4.2
6.9,"Other","No",114.03,1998,"Silver","Gasoline","Premium","Alloy",4.2
10.9,"Other","Yes",63,1998,"White","Gasoline","unsp","unsp",4.2
8.9,"500","No",42.583,1999,"Other","Gasoline","Premium","unsp",5
4.99,"500","No",163.925,1995,"Black","Gasoline","Premium","Alloy",5
5,"Other","No",95.036,1994,"Silver","Gasoline","unsp","unsp",6
10.98,"Other","No",101.921,1994,"Silver","Diesel","Bose","Alloy",3.5
8.995,"Other","No",129.867,1994,"Other","Diesel","Premium","Alloy",3.5
18.995,"Other","No",76.025,2006,"Silver","Gasoline","unsp","unsp",3.7
18.987,"Other","No",28.516,2006,"Other","Gasoline","Premium","Alloy",3.7
9.075,"430","No",138.391,2003,"Other","Gasoline","unsp","unsp",4.3
10.988,"430","No",96.714,2004,"Other","Gasoline","Premium","unsp",4.3
11.995,"430","No",115.115,2003,"Silver","Gasoline","Premium","Alloy",4.3
13.995,"430","No",60.153,2003,"Silver","Gasoline","Premium","unsp",4.3
9.995,"430","No",108.767,2005,"Black","Gasoline","unsp","unsp",4.3
4.991,"430","No",221.223,2000,"Black","Gasoline","Bose","Alloy",4.3
12.988,"430","No",94.816,2000,"Silver","Gasoline","Premium","Alloy",4.3
5.999,"430","No",113.152,2001,"Black","Gasoline","unsp","unsp",4.3
5.999,"430","No",108.964,2001,"Silver","Gasoline","unsp","Alloy",4.3
5,"430","No",187.802,2002,"Silver","Gasoline","Premium","Alloy",4.3
7.995,"430","No",129.012,2002,"Silver","Gasoline","Premium","Alloy",4.3
5,"430","No",168.971,2002,"Silver","Gasoline","unsp","unsp",4.3
6.991,"430","No",132.577,2004,"Silver","Gasoline","Premium","unsp",4.3
13.5,"430","No",78.354,2006,"Silver","Gasoline","Premium","Alloy",4.3
12.99,"430","No",120,2006,"Other","Gasoline","Premium","unsp",4.3
9.999,"430","No",167.092,2000,"Other","Gasoline","unsp","Alloy",4.3
6.995,"430","No",129.722,2003,"Silver","Gasoline","unsp","Alloy",4.3
15.85,"430","No",58.407,2004,"Silver","Gasoline","unsp","unsp",4.3
12.9,"430","No",132.046,2006,"Silver","Gasoline","unsp","Alloy",4.3
9.922,"430","No",68.804,2000,"Silver","Gasoline","unsp","Alloy",4.3
8.999,"430","No",142.031,2000,"Other","Gasoline","unsp","unsp",4.3
9.991,"430","No",137.359,2003,"Silver","Gasoline","Premium","Alloy",4.3
13,"430","No",109.264,2003,"Other","Gasoline","unsp","unsp",4.3
15.995,"430","No",94.667,2006,"Black","Gasoline","Bose","unsp",4.3
10.689,"430","No",87.111,2000,"Black","Gasoline","Premium","unsp",4.3
10.395,"430","No",82.29,2003,"Black","Gasoline","unsp","Premium",4.3
5.838,"430","No",189.001,2000,"Silver","Gasoline","Premium","Alloy",4.3
3.995,"430","No",204.554,2000,"Black","Gasoline","unsp","unsp",4.3
11.209,"430","No",60.33,2002,"Silver","Gasoline","unsp","Alloy",4.3
16.488,"430","No",99.416,2006,"Other","Gasoline","unsp","Alloy",4.3
7.995,"430","No",120.712,2000,"White","Gasoline","unsp","unsp",4.3
7.995,"430","No",91,2001,"Silver","Gasoline","Premium","Alloy",4.3
5.999,"430","No",92.393,2000,"Black","Gasoline","unsp","unsp",4.3
9.5,"430","No",110.742,2002,"White","Gasoline","Premium","Alloy",4.3
12.888,"430","No",117.921,2003,"Other","Gasoline","unsp","unsp",4.3
9.99,"430","No",189.209,2004,"Other","Gasoline","unsp","unsp",4.3
